"year_month","CustomerID","recency","frequency","monetary","r_score","f_score","m_score"
"2010-12","13135","9999","0","0","1","1","1"
"2010-12","13136","9999","0","0","1","1","1"
"2010-12","13137","9999","0","0","1","1","1"
"2010-12","13138","28","1","193.23","4","4","4"
"2010-12","13139","9999","0","0","1","1","1"
"2010-12","13140","22","1","159.51","4","4","4"
"2010-12","13141","9999","0","0","1","1","1"
"2010-12","13142","9999","0","0","1","1","1"
"2010-12","13144","9999","0","0","1","1","1"
"2010-12","13145","28","1","295","4","4","4"
"2010-12","13146","9999","0","0","1","1","1"
"2010-12","13147","9999","0","0","1","1","1"
"2010-12","13148","20","1","309.40000000000003","5","4","4"
"2010-12","13149","9999","0","0","1","1","1"
"2010-12","13151","9999","0","0","1","1","1"
"2010-12","13153","9999","0","0","1","1","1"
"2010-12","13155","24","1","379.7","4","4","4"
"2010-12","13157","9999","0","0","1","1","1"
"2010-12","13158","9999","0","0","1","1","1"
"2010-12","13159","9999","0","0","1","1","1"
"2010-12","13160","9999","0","0","1","1","1"
"2010-12","13161","9999","0","0","1","1","1"
"2010-12","13162","9999","0","0","1","1","1"
"2010-12","13165","7","1","354.64","5","4","4"
"2010-12","13166","9999","0","0","1","1","1"
"2010-12","13167","9999","0","0","1","1","1"
"2010-12","13168","9999","0","0","1","1","1"
"2010-12","13169","9999","0","0","1","1","1"
"2010-12","13170","9999","0","0","1","1","1"
"2010-12","13171","9999","0","0","1","1","1"
"2010-12","13173","23","1","165.94","4","4","4"
"2010-12","13174","25","1","1415.97","4","5","5"
"2010-12","13176","9999","0","0","1","1","1"
"2010-12","13177","9999","0","0","1","1","1"
"2010-12","13178","16","1","710","5","4","5"
"2010-12","13182","9999","0","0","1","1","1"
"2010-12","13183","9999","0","0","1","1","1"
"2010-12","13184","9999","0","0","1","1","1"
"2010-12","13185","9999","0","0","1","1","1"
"2010-12","13186","9999","0","0","1","1","1"
"2010-12","13187","9999","0","0","1","1","1"
"2010-12","13188","9999","0","0","1","1","1"
"2010-12","13189","9999","0","0","1","1","1"
"2010-12","13192","9999","0","0","1","1","1"
"2010-12","13193","9999","0","0","1","1","1"
"2010-12","13194","9999","0","0","1","1","1"
"2010-12","13196","9999","0","0","1","1","1"
"2010-12","13198","17","1","384.55","5","4","4"
"2010-12","13199","14","2","711.8","5","5","5"
"2010-12","13200","9999","0","0","1","1","1"
"2010-12","13203","9999","0","0","1","1","1"
"2010-12","13207","9999","0","0","1","1","1"
"2010-12","13208","9999","0","0","1","1","1"
"2010-12","13209","17","1","318.85","5","4","4"
"2010-12","13210","9999","0","0","1","1","1"
"2010-12","13211","17","1","110.7","5","3","3"
"2010-12","13212","9999","0","0","1","1","1"
"2010-12","13213","9999","0","0","1","1","1"
"2010-12","13216","9999","0","0","1","1","1"
"2010-12","13217","9999","0","0","1","1","1"
"2010-12","13218","9999","0","0","1","1","1"
"2010-12","13220","9999","0","0","1","1","1"
"2010-12","13221","15","1","498.16","5","4","5"
"2010-12","13223","9999","0","0","1","1","1"
"2010-12","13224","9999","0","0","1","1","1"
"2010-12","13225","17","1","1206.72","5","5","5"
"2010-12","13226","9999","0","0","1","1","1"
"2010-12","13227","9999","0","0","1","1","1"
"2010-12","13228","9999","0","0","1","1","1"
"2010-12","13229","9999","0","0","1","1","1"
"2010-12","13230","21","1","93.45","4","3","3"
"2010-12","13232","9999","0","0","1","1","1"
"2010-12","13233","9999","0","0","1","1","1"
"2010-12","13235","9999","0","0","1","1","1"
"2010-12","13236","9999","0","0","1","1","1"
"2010-12","13238","16","1","91.15","5","3","3"
"2010-12","13239","9999","0","0","1","1","1"
"2010-12","13240","21","1","224.07","4","4","4"
"2010-12","13242","9999","0","0","1","1","1"
"2010-12","13243","9999","0","0","1","1","1"
"2010-12","13244","9999","0","0","1","1","1"
"2010-12","13245","9999","0","0","1","1","1"
"2010-12","13246","9999","0","0","1","1","1"
"2010-12","13247","9999","0","0","1","1","1"
"2010-12","13248","9999","0","0","1","1","1"
"2010-12","13249","9999","0","0","1","1","1"
"2010-12","13253","9999","0","0","1","1","1"
"2010-12","13255","29","1","225.7","4","4","4"
"2010-12","13258","9999","0","0","1","1","1"
"2010-12","13259","9999","0","0","1","1","1"
"2010-12","13260","9999","0","0","1","1","1"
"2010-12","13261","9999","0","0","1","1","1"
"2010-12","13262","9999","0","0","1","1","1"
"2010-12","13263","9999","0","0","1","1","1"
"2010-12","13265","9999","0","0","1","1","1"
"2010-12","13266","9999","0","0","1","1","1"
"2010-12","13267","16","2","622.3000000000001","5","5","5"
"2010-12","13268","9999","0","0","1","1","1"
"2010-12","13269","17","2","662.1700000000001","5","5","5"
"2010-12","13270","22","1","590","4","4","5"
"2010-12","13271","9999","0","0","1","1","1"
"2010-12","13272","9999","0","0","1","1","1"
"2010-12","13273","9999","0","0","1","1","1"
"2010-12","13276","9999","0","0","1","1","1"
"2010-12","13277","9999","0","0","1","1","1"
"2010-12","13278","9999","0","0","1","1","1"
"2010-12","13279","9999","0","0","1","1","1"
"2010-12","13280","9999","0","0","1","1","1"
"2010-12","13282","9999","0","0","1","1","1"
"2010-12","13283","9999","0","0","1","1","1"
"2010-12","13284","9999","0","0","1","1","1"
"2010-12","13285","9999","0","0","1","1","1"
"2010-12","13291","9999","0","0","1","1","1"
"2010-12","13292","9999","0","0","1","1","1"
"2010-12","13294","9999","0","0","1","1","1"
"2010-12","13295","15","1","201.20000000000002","5","4","4"
"2010-12","13296","9999","0","0","1","1","1"
"2010-12","13297","9999","0","0","1","1","1"
"2010-12","13298","9999","0","0","1","1","1"
"2010-12","13299","9999","0","0","1","1","1"
"2010-12","13300","9999","0","0","1","1","1"
"2010-12","13301","9999","0","0","1","1","1"
"2010-12","13302","9999","0","0","1","1","1"
"2010-12","13304","7","1","300.42","5","4","4"
"2010-12","13305","28","1","136.2","4","3","3"
"2010-12","13307","9999","0","0","1","1","1"
"2010-12","13308","9999","0","0","1","1","1"
"2010-12","13309","9999","0","0","1","1","1"
"2010-12","13310","9999","0","0","1","1","1"
"2010-12","13311","9999","0","0","1","1","1"
"2010-12","13313","9999","0","0","1","1","1"
"2010-12","13314","9999","0","0","1","1","1"
"2010-12","13316","9999","0","0","1","1","1"
"2010-12","13317","14","2","238.05","5","5","4"
"2010-12","13318","9999","0","0","1","1","1"
"2010-12","13319","10","4","1551.0800000000002","5","5","5"
"2010-12","13320","9999","0","0","1","1","1"
"2010-12","13321","9999","0","0","1","1","1"
"2010-12","13322","9999","0","0","1","1","1"
"2010-12","13323","9999","0","0","1","1","1"
"2010-12","13324","16","1","650.1","5","4","5"
"2010-12","13325","9999","0","0","1","1","1"
"2010-12","13327","21","2","745","4","5","5"
"2010-12","13328","9999","0","0","1","1","1"
"2010-12","13329","22","1","304.2","4","4","4"
"2010-12","13330","9999","0","0","1","1","1"
"2010-12","13332","9999","0","0","1","1","1"
"2010-12","13334","9999","0","0","1","1","1"
"2010-12","13336","9999","0","0","1","1","1"
"2010-12","13338","9999","0","0","1","1","1"
"2010-12","13339","9999","0","0","1","1","1"
"2010-12","13340","9999","0","0","1","1","1"
"2010-12","13341","9999","0","0","1","1","1"
"2010-12","13343","9999","0","0","1","1","1"
"2010-12","13344","9999","0","0","1","1","1"
"2010-12","13345","9999","0","0","1","1","1"
"2010-12","13347","9999","0","0","1","1","1"
"2010-12","13348","9999","0","0","1","1","1"
"2010-12","13349","9999","0","0","1","1","1"
"2010-12","13350","9999","0","0","1","1","1"
"2010-12","13351","9999","0","0","1","1","1"
"2010-12","13352","9999","0","0","1","1","1"
"2010-12","13354","9999","0","0","1","1","1"
"2010-12","13355","9999","0","0","1","1","1"
"2010-12","13356","9999","0","0","1","1","1"
"2010-12","13357","9999","0","0","1","1","1"
"2010-12","13358","9999","0","0","1","1","1"
"2010-12","13359","9999","0","0","1","1","1"
"2010-12","13362","9999","0","0","1","1","1"
"2010-12","13363","9999","0","0","1","1","1"
"2010-12","13364","9999","0","0","1","1","1"
"2010-12","13365","9999","0","0","1","1","1"
"2010-12","13366","9999","0","0","1","1","1"
"2010-12","13368","9999","0","0","1","1","1"
"2010-12","13369","21","1","308.28000000000003","4","4","4"
"2010-12","13370","27","1","754.87","4","4","5"
"2010-12","13372","9999","0","0","1","1","1"
"2010-12","13373","9999","0","0","1","1","1"
"2010-12","13375","9999","0","0","1","1","1"
"2010-12","13376","9999","0","0","1","1","1"
"2010-12","13379","9999","0","0","1","1","1"
"2010-12","13381","9999","0","0","1","1","1"
"2010-12","13382","9999","0","0","1","1","1"
"2010-12","13384","9999","0","0","1","1","1"
"2010-12","13385","9999","0","0","1","1","1"
"2010-12","13388","9999","0","0","1","1","1"
"2010-12","13389","9999","0","0","1","1","1"
"2010-12","13390","9999","0","0","1","1","1"
"2010-12","13391","9999","0","0","1","1","1"
"2010-12","13394","9999","0","0","1","1","1"
"2010-12","13395","9999","0","0","1","1","1"
"2010-12","13396","9999","0","0","1","1","1"
"2010-12","13397","9999","0","0","1","1","1"
"2010-12","13398","9999","0","0","1","1","1"
"2010-12","13402","28","1","308.28000000000003","4","4","4"
"2010-12","13403","9999","0","0","1","1","1"
"2010-12","13404","9999","0","0","1","1","1"
"2010-12","13405","9999","0","0","1","1","1"
"2010-12","13408","14","5","3031.2000000000003","5","5","5"
"2010-12","13410","9999","0","0","1","1","1"
"2010-12","13411","9999","0","0","1","1","1"
"2010-12","13414","9999","0","0","1","1","1"
"2010-12","13416","9999","0","0","1","1","1"
"2010-12","13417","9999","0","0","1","1","1"
"2010-12","13418","15","5","1579.62","5","5","5"
"2010-12","13419","9999","0","0","1","1","1"
"2010-12","13420","9999","0","0","1","1","1"
"2010-12","13421","9999","0","0","1","1","1"
"2010-12","13422","9999","0","0","1","1","1"
"2010-12","13425","9999","0","0","1","1","1"
"2010-12","13426","15","1","336.98","5","4","4"
"2010-12","13427","9999","0","0","1","1","1"
"2010-12","13428","9999","0","0","1","1","1"
"2010-12","13429","9999","0","0","1","1","1"
"2010-12","13430","9999","0","0","1","1","1"
"2010-12","13431","9999","0","0","1","1","1"
"2010-12","13434","9999","0","0","1","1","1"
"2010-12","13435","9999","0","0","1","1","1"
"2010-12","13436","9999","0","0","1","1","1"
"2010-12","13437","9999","0","0","1","1","1"
"2010-12","13439","9999","0","0","1","1","1"
"2010-12","13441","9999","0","0","1","1","1"
"2010-12","13447","9999","0","0","1","1","1"
"2010-12","13448","20","3","829.5400000000001","5","5","5"
"2010-12","13449","9999","0","0","1","1","1"
"2010-12","13450","9999","0","0","1","1","1"
"2010-12","13451","9999","0","0","1","1","1"
"2010-12","13452","9999","0","0","1","1","1"
"2010-12","13453","9999","0","0","1","1","1"
"2010-12","13455","22","1","692.94","4","4","5"
"2010-12","13456","9999","0","0","1","1","1"
"2010-12","13458","15","1","1185.8600000000001","5","5","5"
"2010-12","13460","9999","0","0","1","1","1"
"2010-12","13461","9999","0","0","1","1","1"
"2010-12","13462","9999","0","0","1","1","1"
"2010-12","13464","9999","0","0","1","1","1"
"2010-12","13466","9999","0","0","1","1","1"
"2010-12","13467","9999","0","0","1","1","1"
"2010-12","13468","14","4","911","5","5","5"
"2010-12","13470","9999","0","0","1","1","1"
"2010-12","13471","9999","0","0","1","1","1"
"2010-12","13473","9999","0","0","1","1","1"
"2010-12","13474","9999","0","0","1","1","1"
"2010-12","13475","9999","0","0","1","1","1"
"2010-12","13476","9999","0","0","1","1","1"
"2010-12","13477","9999","0","0","1","1","1"
"2010-12","13479","9999","0","0","1","1","1"
"2010-12","13481","9999","0","0","1","1","1"
"2010-12","13482","9999","0","0","1","1","1"
"2010-12","13483","9999","0","0","1","1","1"
"2010-12","13484","9999","0","0","1","1","1"
"2010-12","13485","9999","0","0","1","1","1"
"2010-12","13486","9999","0","0","1","1","1"
"2010-12","13487","9","1","193.15","5","4","4"
"2010-12","13488","23","1","1381.92","4","5","5"
"2010-12","13489","9999","0","0","1","1","1"
"2010-12","13491","15","2","196.4","5","5","4"
"2010-12","13492","9999","0","0","1","1","1"
"2010-12","13493","9999","0","0","1","1","1"
"2010-12","13494","9999","0","0","1","1","1"
"2010-12","13495","15","2","865.43","5","5","5"
"2010-12","13496","15","1","501.01","5","4","5"
"2010-12","13497","24","1","153.5","4","4","4"
"2010-12","13499","9999","0","0","1","1","1"
"2010-12","13500","9999","0","0","1","1","1"
"2010-12","13501","9999","0","0","1","1","1"
"2010-12","13502","9999","0","0","1","1","1"
"2010-12","13503","9999","0","0","1","1","1"
"2010-12","13504","9999","0","0","1","1","1"
"2010-12","13505","9999","0","0","1","1","1"
"2010-12","13506","25","1","301.12","4","4","4"
"2010-12","13507","9999","0","0","1","1","1"
"2010-12","13508","9999","0","0","1","1","1"
"2010-12","13509","9999","0","0","1","1","1"
"2010-12","13510","9999","0","0","1","1","1"
"2010-12","13512","9999","0","0","1","1","1"
"2010-12","13513","9999","0","0","1","1","1"
"2010-12","13514","9999","0","0","1","1","1"
"2010-12","13515","9999","0","0","1","1","1"
"2010-12","13516","9999","0","0","1","1","1"
"2010-12","13517","9999","0","0","1","1","1"
"2010-12","13518","9999","0","0","1","1","1"
"2010-12","13519","9999","0","0","1","1","1"
"2010-12","13520","27","1","303.4","4","4","4"
"2010-12","13521","9999","0","0","1","1","1"
"2010-12","13522","9999","0","0","1","1","1"
"2010-12","13523","22","1","566.95","4","4","5"
"2010-12","13524","9999","0","0","1","1","1"
"2010-12","13525","9999","0","0","1","1","1"
"2010-12","13527","9999","0","0","1","1","1"
"2010-12","13529","9999","0","0","1","1","1"
"2010-12","13531","22","1","305.45","4","4","4"
"2010-12","13532","9999","0","0","1","1","1"
"2010-12","13533","9999","0","0","1","1","1"
"2010-12","13534","14","2","283.2","5","5","4"
"2010-12","13536","9999","0","0","1","1","1"
"2010-12","13538","9999","0","0","1","1","1"
"2010-12","13539","9999","0","0","1","1","1"
"2010-12","13544","9999","0","0","1","1","1"
"2010-12","13546","9999","0","0","1","1","1"
"2010-12","13548","9999","0","0","1","1","1"
"2010-12","13549","9999","0","0","1","1","1"
"2010-12","13551","9999","0","0","1","1","1"
"2010-12","13552","9999","0","0","1","1","1"
"2010-12","13555","9999","0","0","1","1","1"
"2010-12","13557","9999","0","0","1","1","1"
"2010-12","13558","9999","0","0","1","1","1"
"2010-12","13560","9999","0","0","1","1","1"
"2010-12","13561","9999","0","0","1","1","1"
"2010-12","13562","9999","0","0","1","1","1"
"2010-12","13563","9999","0","0","1","1","1"
"2010-12","13564","10","2","1198.38","5","5","5"
"2010-12","13565","9999","0","0","1","1","1"
"2010-12","13566","9999","0","0","1","1","1"
"2010-12","13568","9999","0","0","1","1","1"
"2010-12","13569","23","1","118.32000000000001","4","3","3"
"2010-12","13570","9999","0","0","1","1","1"
"2010-12","13571","9999","0","0","1","1","1"
"2010-12","13572","9999","0","0","1","1","1"
"2010-12","13573","9999","0","0","1","1","1"
"2010-12","13575","9999","0","0","1","1","1"
"2010-12","13576","29","1","349.15","4","4","4"
"2010-12","13577","9999","0","0","1","1","1"
"2010-12","13579","25","1","164.70000000000002","4","4","4"
"2010-12","13581","9999","0","0","1","1","1"
"2010-12","13583","9999","0","0","1","1","1"
"2010-12","13584","9999","0","0","1","1","1"
"2010-12","13587","9999","0","0","1","1","1"
"2010-12","13588","9999","0","0","1","1","1"
"2010-12","13589","9999","0","0","1","1","1"
"2010-12","13590","9999","0","0","1","1","1"
"2010-12","13591","9999","0","0","1","1","1"
"2010-12","13592","9999","0","0","1","1","1"
"2010-12","13593","9999","0","0","1","1","1"
"2010-12","13594","9999","0","0","1","1","1"
"2010-12","13596","9999","0","0","1","1","1"
"2010-12","13598","9999","0","0","1","1","1"
"2010-12","13599","22","2","352.84","4","5","4"
"2010-12","13600","9999","0","0","1","1","1"
"2010-12","13601","9999","0","0","1","1","1"
"2010-12","13602","9999","0","0","1","1","1"
"2010-12","13603","9999","0","0","1","1","1"
"2010-12","13606","9999","0","0","1","1","1"
"2010-12","13607","9999","0","0","1","1","1"
"2010-12","13610","9999","0","0","1","1","1"
"2010-12","13611","15","1","303.15000000000003","5","4","4"
"2010-12","13614","9999","0","0","1","1","1"
"2010-12","13615","9999","0","0","1","1","1"
"2010-12","13617","9999","0","0","1","1","1"
"2010-12","13618","9999","0","0","1","1","1"
"2010-12","13621","9999","0","0","1","1","1"
"2010-12","13623","9999","0","0","1","1","1"
"2010-12","13626","9999","0","0","1","1","1"
"2010-12","13627","13","1","311.19","5","4","4"
"2010-12","13629","9999","0","0","1","1","1"
"2010-12","13630","9999","0","0","1","1","1"
"2010-12","13631","9999","0","0","1","1","1"
"2010-12","13632","9999","0","0","1","1","1"
"2010-12","13634","9999","0","0","1","1","1"
"2010-12","13635","9999","0","0","1","1","1"
"2010-12","13636","9999","0","0","1","1","1"
"2010-12","13637","9999","0","0","1","1","1"
"2010-12","13638","9999","0","0","1","1","1"
